Fecha,Producto,Categoría,Cantidad,Precio Unitario,Vendedor,Promoción,Hora,EsFinDeSemana,EsFestivo,NombreFestivo
2024-09-30,Cargador,Accesorios,1,39.18,Luisa,Sí,16,0,0,
2025-05-08,Mouse,Accesorios,2,47.14,Pedro,Sí,12,0,0,
2024-02-10,Laptop,Electrónica,4,843.64,María,Sí,18,1,0,
2024-09-13,Cargador,Accesorios,4,41.28,María,No,13,0,0,
2023-10-21,Mouse,Accesorios,6,44.0,Carlos,Sí,11,1,0,
2024-12-14,Tablet,Electrónica,7,886.01,Luisa,Sí,18,1,0,
2025-07-29,Laptop,Electrónica,4,917.65,María,No,20,0,0,
2023-01-21,Monitor,Electrónica,7,319.41,María,No,18,1,0,
2025-12-27,Laptop,Electrónica,10,929.05,María,Sí,14,1,0,
2024-10-22,Monitor,Electrónica,2,341.12,Jorge,Sí,10,0,0,
2025-01-30,Mouse,Accesorios,1,28.68,Jorge,Sí,18,0,0,
2025-07-20,Teclado,Accesorios,8,21.38,Jorge,Sí,10,1,0,
2025-11-13,Teclado,Accesorios,6,119.92,Jorge,No,14,0,0,
2023-03-12,Cargador,Accesorios,5,35.22,Luisa,No,18,1,0,
2023-09-08,Cargador,Accesorios,2,53.37,Carlos,No,20,0,0,
2025-06-08,Disco SSD,Componentes,3,309.48,Pedro,No,15,1,0,
2024-11-06,Monitor,Electrónica,5,485.2,Ana,Sí,18,0,0,
2023-09-05,Teclado,Accesorios,1,26.26,María,Sí,13,0,0,
2025-08-28,Cargador,Accesorios,5,34.86,Pedro,No,16,0,0,
2024-12-07,Monitor,Electrónica,7,169.22,Pedro,Sí,19,1,0,
2024-09-18,Cargador,Accesorios,1,14.83,Carlos,Sí,12,0,0,
2024-08-01,Monitor,Electrónica,4,252.38,María,Sí,14,0,0,
2022-04-06,Laptop,Electrónica,5,892.43,Jorge,Sí,12,0,0,
2025-03-23,Disco SSD,Componentes,4,339.27,María,No,19,1,0,
2025-06-11,Monitor,Electrónica,5,375.75,Ana,No,17,0,0,
2024-09-14,Laptop,Electrónica,6,1184.3,Pedro,Sí,10,1,0,
2023-04-09,Disco SSD,Componentes,7,236.89,Luisa,Sí,15,1,0,
2025-02-16,Teclado,Accesorios,5,95.71,Ana,No,12,1,0,
2022-09-17,Laptop,Electrónica,3,1521.86,Carlos,Sí,18,1,0,
2024-10-09,Mouse,Accesorios,1,59.83,Ana,No,14,0,0,
2023-08-20,Audífonos,Accesorios,2,144.9,María,Sí,13,1,0,
2025-11-03,Audífonos,Accesorios,5,67.6,Pedro,No,11,0,0,
2022-10-19,Mouse,Accesorios,1,27.87,Carlos,Sí,10,0,0,
2022-01-18,Tablet,Electrónica,1,1197.3,María,No,18,0,0,
2024-04-16,Cargador,Accesorios,3,39.87,Luisa,Sí,17,0,0,
2024-08-31,Disco SSD,Componentes,5,168.3,Pedro,No,11,1,0,
2023-10-29,Cargador,Accesorios,6,25.04,Pedro,No,16,1,0,
2023-06-17,Audífonos,Accesorios,2,285.94,Jorge,No,17,1,0,
2023-11-16,Tablet,Electrónica,5,1089.73,Luisa,No,13,0,0,
2025-10-16,Laptop,Electrónica,3,985.15,Carlos,Sí,16,0,0,
2022-01-05,Audífonos,Accesorios,5,104.75,Carlos,Sí,18,0,0,
2024-10-13,Disco SSD,Componentes,6,270.31,Jorge,No,11,1,0,
2025-09-29,Disco SSD,Componentes,1,163.73,Carlos,No,16,0,0,
2025-02-21,Disco SSD,Componentes,5,310.19,Carlos,No,11,0,0,
2022-08-28,Disco SSD,Componentes,8,335.09,María,Sí,8,1,0,
2023-03-13,Cargador,Accesorios,2,46.93,Ana,Sí,11,0,0,
2022-07-06,Disco SSD,Componentes,4,159.36,Pedro,No,17,0,0,
2023-05-07,Tablet,Electrónica,4,1132.09,Jorge,No,15,1,0,
2024-12-06,Teclado,Accesorios,7,145.97,Carlos,Sí,18,0,0,
2024-06-18,Monitor,Electrónica,4,360.1,María,No,17,0,0,
2023-11-30,Monitor,Electrónica,6,399.68,Pedro,No,12,0,0,
2024-10-09,Mouse,Accesorios,2,22.17,Ana,No,12,0,0,
2023-04-08,Cargador,Accesorios,4,22.12,Carlos,No,18,1,0,
2025-02-06,Cargador,Accesorios,2,10.0,María,Sí,19,0,0,
2025-09-24,Audífonos,Accesorios,3,229.23,Jorge,Sí,20,0,0,
2025-06-23,Disco SSD,Componentes,4,299.05,Pedro,Sí,16,0,0,
2022-05-25,Teclado,Accesorios,5,96.84,Carlos,Sí,18,0,0,
2024-11-18,Mouse,Accesorios,5,58.54,Pedro,Sí,19,0,0,
2022-03-11,Teclado,Accesorios,4,45.55,Ana,Sí,14,0,0,
2024-04-01,Disco SSD,Componentes,5,83.51,Luisa,No,20,0,0,
2023-01-17,Audífonos,Accesorios,1,225.72,Ana,Sí,19,0,0,
2025-07-29,Monitor,Electrónica,4,249.77,Carlos,No,13,0,0,
2024-04-09,Teclado,Accesorios,5,68.64,María,Sí,15,0,0,
2024-05-13,Monitor,Electrónica,3,544.11,Jorge,No,16,0,0,
2023-08-24,Teclado,Accesorios,5,38.37,Luisa,No,19,0,0,
2022-05-10,Mouse,Accesorios,1,27.39,Carlos,No,9,0,0,
2023-05-27,Mouse,Accesorios,4,46.23,Pedro,Sí,18,1,0,
2024-07-19,Disco SSD,Componentes,5,75.6,María,No,15,0,0,
2025-12-08,Laptop,Electrónica,5,1355.34,Pedro,Sí,19,0,0,
2023-12-12,Teclado,Accesorios,2,71.52,Pedro,Sí,17,0,0,
2022-07-13,Audífonos,Accesorios,3,146.02,Ana,No,10,0,0,
2024-11-17,Tablet,Electrónica,5,865.82,Jorge,Sí,19,1,0,
2022-05-10,Cargador,Accesorios,3,19.57,Pedro,No,20,0,0,
2022-11-25,Mouse,Accesorios,4,62.71,María,Sí,18,0,1,Black Friday Simulado
2024-07-16,Audífonos,Accesorios,1,226.62,Luisa,No,11,0,0,
2024-01-10,Mouse,Accesorios,1,64.97,Jorge,No,13,0,0,
2023-06-30,Teclado,Accesorios,3,51.3,Pedro,No,10,0,0,
2023-04-25,Monitor,Electrónica,4,487.21,Carlos,Sí,15,0,0,
2023-01-24,Monitor,Electrónica,4,279.56,María,No,11,0,0,
2025-11-01,Teclado,Accesorios,7,90.35,María,Sí,15,1,0,
2022-03-30,Teclado,Accesorios,5,80.44,Pedro,Sí,20,0,0,
2025-07-04,Tablet,Electrónica,3,564.2,Pedro,Sí,19,0,1,Día Especial
2025-10-14,Monitor,Electrónica,1,194.82,Carlos,No,12,0,0,
2025-09-28,Audífonos,Accesorios,5,120.13,Carlos,No,20,1,0,
2025-06-17,Disco SSD,Componentes,1,66.47,Carlos,No,19,0,0,
2023-12-20,Disco SSD,Componentes,4,255.46,Luisa,Sí,14,0,0,
2025-03-15,Cargador,Accesorios,3,30.03,Luisa,Sí,13,1,0,
2025-01-03,Disco SSD,Componentes,4,207.2,Ana,No,19,0,0,
2024-10-22,Cargador,Accesorios,5,59.6,Ana,Sí,15,0,0,
2025-01-25,Cargador,Accesorios,2,12.1,María,Sí,17,1,0,
2022-07-10,Teclado,Accesorios,6,97.28,Jorge,No,15,1,0,
2022-10-16,Laptop,Electrónica,2,979.53,Luisa,No,14,1,0,
2023-05-24,Disco SSD,Componentes,1,270.27,Ana,No,11,0,0,
2023-05-06,Monitor,Electrónica,8,396.9,María,Sí,13,1,0,
2024-04-22,Teclado,Accesorios,4,72.69,Jorge,No,10,0,0,
2023-09-08,Laptop,Electrónica,3,1596.76,Luisa,Sí,16,0,0,
2023-08-28,Audífonos,Accesorios,4,179.61,Pedro,Sí,12,0,0,
2023-11-29,Cargador,Accesorios,4,24.26,Luisa,Sí,13,0,0,
2023-05-13,Mouse,Accesorios,5,73.17,Jorge,No,11,1,0,
2022-02-17,Mouse,Accesorios,4,62.52,Jorge,No,19,0,0,
2024-05-19,Cargador,Accesorios,7,42.72,Pedro,Sí,20,1,0,
2023-12-30,Tablet,Electrónica,8,1149.24,Jorge,Sí,12,1,0,
2025-11-08,Disco SSD,Componentes,7,332.75,Jorge,No,8,1,0,
2024-08-17,Monitor,Electrónica,3,456.94,Jorge,No,19,1,0,
2023-09-27,Disco SSD,Componentes,2,291.49,Jorge,No,19,0,0,
2022-07-02,Disco SSD,Componentes,7,250.07,Pedro,No,19,1,0,
2025-08-22,Tablet,Electrónica,1,903.0,Pedro,No,19,0,0,
2023-02-05,Cargador,Accesorios,2,31.87,Ana,Sí,20,1,0,
2022-11-25,Monitor,Electrónica,7,430.68,Luisa,Sí,12,0,1,Black Friday Simulado
2023-03-08,Monitor,Electrónica,2,258.32,Ana,Sí,17,0,0,
2023-11-24,Teclado,Accesorios,5,32.41,Luisa,No,9,0,0,
2025-12-20,Mouse,Accesorios,9,50.17,Jorge,No,17,1,0,
2024-10-28,Mouse,Accesorios,5,21.17,Luisa,Sí,12,0,0,
2023-01-25,Teclado,Accesorios,3,72.42,Luisa,Sí,12,0,0,
2025-08-01,Mouse,Accesorios,1,39.68,María,No,10,0,0,
2023-02-15,Teclado,Accesorios,2,94.21,Jorge,Sí,19,0,0,
2024-07-02,Laptop,Electrónica,3,1256.82,María,No,19,0,0,
2024-04-27,Laptop,Electrónica,4,803.14,Luisa,No,15,1,0,
2023-02-10,Cargador,Accesorios,4,35.01,Carlos,Sí,17,0,0,
2025-01-04,Laptop,Electrónica,5,1284.36,Carlos,Sí,19,1,0,
2023-12-07,Teclado,Accesorios,7,112.67,María,Sí,20,0,0,
2025-11-11,Tablet,Electrónica,3,1095.97,Ana,Sí,9,0,0,
2023-01-27,Audífonos,Accesorios,5,32.23,Ana,No,14,0,0,
2023-10-02,Laptop,Electrónica,2,1273.16,Carlos,No,14,0,0,
2025-02-18,Teclado,Accesorios,4,111.69,Luisa,Sí,11,0,0,
2022-07-05,Disco SSD,Componentes,5,284.04,Jorge,No,12,0,0,
2022-12-31,Laptop,Electrónica,8,1638.39,Carlos,Sí,20,1,0,
2022-08-15,Disco SSD,Componentes,2,218.63,Luisa,Sí,12,0,0,
2023-12-08,Audífonos,Accesorios,3,102.35,Jorge,Sí,19,0,0,
2024-08-29,Teclado,Accesorios,3,118.4,María,Sí,11,0,0,
2023-10-08,Monitor,Electrónica,6,269.85,Ana,No,11,1,0,
2022-06-22,Laptop,Electrónica,1,868.52,María,No,18,0,0,
2025-09-07,Mouse,Accesorios,6,34.17,Jorge,No,13,1,0,
2023-10-08,Teclado,Accesorios,3,117.11,Luisa,Sí,10,1,0,
2022-09-05,Laptop,Electrónica,1,888.07,Carlos,Sí,14,0,0,
2022-09-16,Tablet,Electrónica,5,318.69,María,Sí,16,0,0,
2022-10-08,Cargador,Accesorios,4,40.66,Jorge,Sí,11,1,0,
2022-10-04,Teclado,Accesorios,5,37.41,Jorge,No,12,0,0,
2023-05-01,Disco SSD,Componentes,2,286.47,Jorge,Sí,15,0,0,
2022-08-07,Audífonos,Accesorios,4,292.13,Carlos,Sí,17,1,0,
2025-09-01,Mouse,Accesorios,2,10.28,María,No,18,0,0,
2023-04-29,Tablet,Electrónica,3,745.82,Carlos,Sí,17,1,0,
2025-06-05,Audífonos,Accesorios,5,133.63,Jorge,Sí,19,0,0,
2024-10-10,Tablet,Electrónica,4,647.84,Jorge,No,20,0,0,
2023-09-29,Teclado,Accesorios,1,31.48,María,Sí,20,0,0,
2024-11-06,Teclado,Accesorios,6,67.63,Pedro,Sí,19,0,0,
2023-07-16,Tablet,Electrónica,4,980.87,Luisa,No,15,1,0,
2022-05-07,Disco SSD,Componentes,6,154.31,Carlos,Sí,16,1,0,
2025-12-07,Mouse,Accesorios,8,69.36,María,No,16,1,0,
2023-10-06,Tablet,Electrónica,5,1073.66,Luisa,Sí,16,0,0,
2024-04-30,Cargador,Accesorios,2,56.58,Ana,No,18,0,0,
2023-11-24,Teclado,Accesorios,4,38.05,Luisa,Sí,11,0,0,
2022-05-03,Disco SSD,Componentes,4,179.22,María,No,11,0,0,
2025-04-30,Tablet,Electrónica,4,673.78,Carlos,No,13,0,0,
2024-04-26,Teclado,Accesorios,3,114.19,Luisa,No,19,0,0,
2023-11-09,Audífonos,Accesorios,6,126.26,Jorge,Sí,14,0,0,
2023-03-11,Laptop,Electrónica,7,701.58,Jorge,Sí,12,1,0,
2025-12-16,Mouse,Accesorios,5,38.75,Jorge,No,11,0,0,
2025-05-20,Mouse,Accesorios,3,27.89,Carlos,No,19,0,0,
2023-04-18,Disco SSD,Componentes,5,228.63,Luisa,Sí,16,0,0,
2025-08-01,Tablet,Electrónica,2,655.09,Ana,Sí,12,0,0,
2025-10-02,Disco SSD,Componentes,5,112.7,Jorge,No,19,0,0,
2023-07-30,Monitor,Electrónica,3,236.05,Luisa,No,12,1,0,
2022-10-27,Teclado,Accesorios,1,68.13,Ana,Sí,16,0,0,
2022-03-09,Monitor,Electrónica,5,369.37,Ana,No,17,0,0,
2022-06-26,Mouse,Accesorios,7,68.92,Jorge,Sí,13,1,0,
2024-06-28,Cargador,Accesorios,5,39.87,Pedro,No,19,0,0,
2023-08-22,Teclado,Accesorios,3,42.03,Luisa,No,17,0,0,
2022-05-09,Cargador,Accesorios,5,48.47,Ana,Sí,15,0,0,
2024-09-29,Laptop,Electrónica,4,1582.8,Luisa,Sí,16,1,0,
2025-11-18,Audífonos,Accesorios,5,34.77,Ana,Sí,14,0,0,
2025-03-07,Monitor,Electrónica,4,425.65,Pedro,No,9,0,0,
2024-05-06,Mouse,Accesorios,4,55.4,Carlos,Sí,9,0,0,
2023-08-03,Teclado,Accesorios,4,60.88,María,Sí,19,0,0,
2024-09-16,Audífonos,Accesorios,3,114.44,Carlos,No,12,0,0,
2023-05-11,Tablet,Electrónica,4,763.77,Carlos,No,13,0,0,
2022-05-19,Audífonos,Accesorios,1,101.95,María,No,10,0,0,
2024-08-12,Cargador,Accesorios,5,32.45,María,Sí,20,0,0,
2023-05-22,Mouse,Accesorios,3,19.48,Luisa,Sí,19,0,0,
2023-01-11,Laptop,Electrónica,5,905.75,María,No,19,0,0,
2022-05-15,Disco SSD,Componentes,6,144.71,Pedro,Sí,8,1,0,
2025-02-23,Cargador,Accesorios,7,44.94,Carlos,No,13,1,0,
2022-09-04,Mouse,Accesorios,4,50.99,Jorge,No,19,1,0,
2025-02-21,Laptop,Electrónica,5,717.6,Ana,No,10,0,0,
2024-08-17,Disco SSD,Componentes,7,319.38,Carlos,Sí,17,1,0,
2023-07-28,Mouse,Accesorios,3,27.01,Ana,No,19,0,0,
2023-08-18,Monitor,Electrónica,2,279.02,Ana,No,17,0,0,
2022-03-21,Laptop,Electrónica,4,1148.45,Luisa,No,13,0,0,
2025-03-24,Audífonos,Accesorios,2,100.49,Luisa,Sí,18,0,0,
2025-02-28,Laptop,Electrónica,2,1196.04,Luisa,Sí,16,0,0,
2022-01-05,Teclado,Accesorios,1,116.62,Carlos,No,20,0,0,
2023-07-21,Disco SSD,Componentes,1,303.71,María,Sí,10,0,0,
2023-08-01,Tablet,Electrónica,3,309.31,Jorge,Sí,20,0,0,
2025-06-25,Laptop,Electrónica,5,1098.96,Luisa,Sí,18,0,0,
2023-05-06,Mouse,Accesorios,3,52.61,Pedro,Sí,19,1,0,
2023-08-16,Laptop,Electrónica,2,887.69,Jorge,No,18,0,0,
2025-07-06,Teclado,Accesorios,6,38.86,Ana,No,20,1,0,
2025-03-02,Tablet,Electrónica,6,431.19,Luisa,No,14,1,0,
2024-12-07,Tablet,Electrónica,9,500.45,Carlos,No,19,1,0,
2022-11-03,Mouse,Accesorios,9,14.53,Luisa,Sí,18,0,0,
2023-03-26,Tablet,Electrónica,5,1000.01,Jorge,No,15,1,0,
2025-12-23,Teclado,Accesorios,8,39.23,Carlos,Sí,17,0,0,
2025-02-02,Mouse,Accesorios,4,52.63,Carlos,No,15,1,0,
2024-04-27,Mouse,Accesorios,4,23.78,Jorge,No,17,1,0,
2025-05-09,Mouse,Accesorios,4,49.28,Jorge,Sí,13,0,0,
2023-05-06,Audífonos,Accesorios,5,112.22,Luisa,No,18,1,0,
2025-04-01,Cargador,Accesorios,2,16.61,Jorge,Sí,16,0,0,
2023-06-24,Teclado,Accesorios,2,30.7,Ana,No,15,1,0,
2025-10-20,Tablet,Electrónica,5,850.89,Carlos,No,14,0,0,
2023-03-08,Cargador,Accesorios,5,49.37,Luisa,No,12,0,0,
2024-07-22,Cargador,Accesorios,5,35.05,Ana,Sí,20,0,0,
2024-02-27,Teclado,Accesorios,1,90.73,Carlos,No,13,0,0,
2023-07-04,Tablet,Electrónica,4,505.54,Carlos,No,11,0,1,Día Especial
2023-03-06,Tablet,Electrónica,3,1135.89,María,No,20,0,0,
2022-03-16,Monitor,Electrónica,2,309.15,Ana,No,15,0,0,
2023-06-14,Tablet,Electrónica,1,473.16,Carlos,Sí,12,0,0,
2024-04-05,Teclado,Accesorios,3,56.84,Pedro,No,15,0,0,
2023-06-10,Tablet,Electrónica,3,1182.7,María,Sí,14,1,0,
2025-05-07,Cargador,Accesorios,3,31.94,Luisa,No,9,0,0,
2022-01-25,Audífonos,Accesorios,3,183.14,Carlos,Sí,17,0,0,
2024-06-08,Disco SSD,Componentes,5,138.91,Pedro,No,16,1,0,
2024-08-19,Cargador,Accesorios,4,9.96,Pedro,No,19,0,0,
2023-03-01,Laptop,Electrónica,4,1322.56,María,Sí,14,0,0,
2022-11-10,Disco SSD,Componentes,6,130.47,Jorge,No,18,0,0,
2024-03-01,Teclado,Accesorios,1,30.64,Carlos,Sí,18,0,0,
2025-06-29,Teclado,Accesorios,4,99.76,María,No,15,1,0,
2023-05-28,Disco SSD,Componentes,7,172.64,Pedro,No,9,1,0,
2025-04-11,Laptop,Electrónica,5,1748.38,Ana,No,20,0,0,
2023-06-03,Teclado,Accesorios,5,94.01,Ana,Sí,17,1,0,
2024-11-08,Cargador,Accesorios,5,33.17,Carlos,Sí,13,0,0,
2024-04-23,Teclado,Accesorios,2,110.9,María,No,13,0,0,
2022-10-02,Cargador,Accesorios,4,52.01,Ana,No,14,1,0,
2022-07-04,Laptop,Electrónica,3,893.49,Luisa,No,13,0,1,Día Especial
2022-01-04,Tablet,Electrónica,2,935.33,Carlos,No,19,0,0,
2023-01-18,Disco SSD,Componentes,2,316.71,Luisa,Sí,14,0,0,
2025-04-04,Monitor,Electrónica,1,574.34,Carlos,Sí,19,0,0,
2025-01-24,Audífonos,Accesorios,3,98.73,Pedro,No,17,0,0,
2024-10-01,Disco SSD,Componentes,1,227.5,Ana,Sí,18,0,0,
2022-04-09,Monitor,Electrónica,3,423.59,Pedro,No,11,1,0,
2023-11-11,Tablet,Electrónica,7,946.54,Pedro,No,14,1,0,
2025-09-23,Mouse,Accesorios,4,78.13,Ana,No,20,0,0,
2024-11-10,Mouse,Accesorios,7,47.85,Luisa,Sí,20,1,0,
2024-05-13,Audífonos,Accesorios,1,106.98,Pedro,No,13,0,0,
2023-07-22,Tablet,Electrónica,5,1125.08,Luisa,No,20,1,0,
2025-10-30,Tablet,Electrónica,3,1024.29,Jorge,No,9,0,0,
2022-03-17,Monitor,Electrónica,4,238.6,Carlos,No,19,0,0,
2025-02-24,Monitor,Electrónica,1,580.51,Carlos,No,12,0,0,
2022-04-02,Laptop,Electrónica,7,1701.39,Jorge,No,12,1,0,
2025-11-15,Laptop,Electrónica,8,1241.36,Ana,Sí,13,1,0,
2023-09-03,Cargador,Accesorios,4,46.31,Luisa,Sí,18,1,0,
2025-08-11,Cargador,Accesorios,4,14.33,Jorge,No,12,0,0,
2025-02-06,Laptop,Electrónica,2,1106.95,María,No,18,0,0,
2024-10-28,Audífonos,Accesorios,5,134.24,María,No,19,0,0,
2024-12-20,Cargador,Accesorios,2,56.59,María,Sí,18,0,0,
2023-03-01,Disco SSD,Componentes,5,134.2,Jorge,No,19,0,0,
2023-08-28,Disco SSD,Componentes,1,132.36,Luisa,No,18,0,0,
2025-03-19,Mouse,Accesorios,3,57.03,Carlos,Sí,13,0,0,
2022-06-20,Teclado,Accesorios,5,78.86,Jorge,Sí,9,0,0,
2022-05-30,Audífonos,Accesorios,1,206.1,Ana,Sí,17,0,0,
2022-02-28,Teclado,Accesorios,4,101.17,Luisa,No,20,0,0,
2024-01-27,Laptop,Electrónica,3,1542.02,Ana,Sí,19,1,0,
2022-06-19,Audífonos,Accesorios,3,97.62,Ana,No,11,1,0,
2024-11-20,Audífonos,Accesorios,5,135.04,Luisa,No,11,0,0,
2023-02-15,Disco SSD,Componentes,1,92.22,María,No,19,0,0,
2022-04-06,Cargador,Accesorios,2,49.45,Carlos,No,19,0,0,
2022-09-01,Disco SSD,Componentes,3,297.98,Pedro,No,12,0,0,
2023-03-19,Disco SSD,Componentes,4,157.74,Luisa,No,19,1,0,
2022-07-23,Audífonos,Accesorios,2,161.97,Luisa,No,19,1,0,
2022-06-28,Teclado,Accesorios,5,146.09,Jorge,Sí,17,0,0,
2022-07-29,Cargador,Accesorios,3,51.18,Pedro,No,12,0,0,
2022-11-02,Disco SSD,Componentes,6,321.57,Luisa,Sí,20,0,0,
2022-07-03,Laptop,Electrónica,7,1046.0,Ana,Sí,20,1,0,
2023-03-07,Disco SSD,Componentes,5,133.99,Jorge,No,19,0,0,
2025-10-21,Tablet,Electrónica,3,464.3,Carlos,No,16,0,0,
2023-12-21,Disco SSD,Componentes,6,215.44,María,Sí,20,0,0,
2024-06-12,Disco SSD,Componentes,3,118.14,Luisa,No,18,0,0,
2022-04-07,Tablet,Electrónica,3,261.54,Pedro,Sí,20,0,0,
2023-10-04,Audífonos,Accesorios,4,238.38,María,No,13,0,0,
2025-10-26,Teclado,Accesorios,2,115.56,María,No,11,1,0,
2025-09-03,Tablet,Electrónica,4,346.03,Luisa,No,15,0,0,
2022-01-11,Monitor,Electrónica,2,504.84,Carlos,No,14,0,0,
2025-08-24,Cargador,Accesorios,4,46.24,Jorge,Sí,13,1,0,
2023-03-08,Tablet,Electrónica,4,1046.15,Pedro,No,20,0,0,
2024-03-28,Mouse,Accesorios,3,74.49,Carlos,Sí,11,0,0,
2023-02-21,Tablet,Electrónica,5,824.39,Pedro,No,8,0,0,
2023-08-20,Mouse,Accesorios,6,16.93,Carlos,No,14,1,0,
2024-11-08,Tablet,Electrónica,2,786.99,Jorge,No,20,0,0,
2024-02-26,Audífonos,Accesorios,4,71.3,Luisa,Sí,13,0,0,
2024-10-14,Mouse,Accesorios,2,47.65,Pedro,Sí,18,0,0,
2022-07-04,Monitor,Electrónica,3,371.83,Jorge,Sí,12,0,1,Día Especial
2023-04-12,Disco SSD,Componentes,2,317.96,Pedro,Sí,14,0,0,
2022-12-07,Audífonos,Accesorios,9,148.53,María,Sí,9,0,0,
2025-05-16,Mouse,Accesorios,1,67.14,Ana,No,17,0,0,
2024-04-02,Disco SSD,Componentes,3,239.7,Carlos,Sí,17,0,0,
2025-04-23,Disco SSD,Componentes,2,90.47,Luisa,No,20,0,0,
2022-12-21,Mouse,Accesorios,7,48.22,Pedro,Sí,19,0,0,
2023-10-03,Disco SSD,Componentes,3,348.09,María,Sí,18,0,0,
2022-07-08,Audífonos,Accesorios,5,285.38,María,No,17,0,0,
2023-02-23,Teclado,Accesorios,3,79.78,Jorge,No,12,0,0,
2022-10-18,Disco SSD,Componentes,1,106.75,Luisa,Sí,13,0,0,
2023-08-17,Tablet,Electrónica,1,566.11,Ana,No,16,0,0,
2022-03-02,Laptop,Electrónica,5,1154.96,Ana,No,20,0,0,
2024-08-06,Tablet,Electrónica,3,759.72,María,No,12,0,0,
2024-09-23,Mouse,Accesorios,2,63.67,Pedro,No,14,0,0,
2023-11-08,Mouse,Accesorios,8,41.48,Luisa,No,17,0,0,
2024-08-05,Disco SSD,Componentes,5,159.79,Carlos,No,11,0,0,
2024-04-24,Disco SSD,Componentes,4,207.75,Ana,No,20,0,0,
2022-09-13,Disco SSD,Componentes,4,55.07,Luisa,Sí,20,0,0,
2025-12-13,Audífonos,Accesorios,9,109.3,Jorge,Sí,9,1,0,
2023-12-26,Mouse,Accesorios,7,58.46,Carlos,Sí,14,0,0,
2024-05-05,Laptop,Electrónica,6,1650.51,María,No,8,1,0,
2023-10-26,Monitor,Electrónica,2,332.18,Pedro,No,13,0,0,
2024-02-24,Teclado,Accesorios,4,147.7,Carlos,No,12,1,0,
2022-04-25,Laptop,Electrónica,4,1678.48,Luisa,No,18,0,0,
2022-09-23,Mouse,Accesorios,1,28.96,Jorge,Sí,13,0,0,
2022-07-17,Laptop,Electrónica,6,1005.19,Ana,Sí,10,1,0,
2022-12-30,Tablet,Electrónica,2,632.74,Ana,Sí,19,0,0,
2022-07-13,Audífonos,Accesorios,2,240.98,María,Sí,12,0,0,
2024-02-23,Monitor,Electrónica,3,381.91,Luisa,No,13,0,0,
2025-09-20,Tablet,Electrónica,3,808.07,Jorge,Sí,20,1,0,
2022-05-06,Monitor,Electrónica,1,498.02,Carlos,No,11,0,0,
2025-07-27,Tablet,Electrónica,5,1138.25,Pedro,No,19,1,0,
2025-12-14,Teclado,Accesorios,9,104.95,Pedro,No,16,1,0,
2023-10-05,Audífonos,Accesorios,1,189.4,Carlos,No,15,0,0,
2022-05-04,Laptop,Electrónica,2,1088.09,Carlos,Sí,12,0,0,
2025-10-28,Teclado,Accesorios,4,58.14,María,No,16,0,0,
2022-06-17,Cargador,Accesorios,2,16.73,Pedro,Sí,14,0,0,
2023-06-29,Laptop,Electrónica,3,1149.81,Carlos,No,15,0,0,
2024-03-31,Monitor,Electrónica,5,186.05,Ana,No,12,1,0,
2023-07-03,Cargador,Accesorios,4,51.94,Jorge,No,12,0,0,
2022-10-21,Laptop,Electrónica,5,1588.65,Ana,No,17,0,0,
2023-04-06,Monitor,Electrónica,3,326.9,Ana,No,15,0,0,
2022-02-13,Disco SSD,Componentes,5,270.68,María,No,19,1,0,
2025-09-07,Monitor,Electrónica,5,567.77,Luisa,No,11,1,0,
2023-05-18,Laptop,Electrónica,5,899.32,Jorge,No,9,0,0,
2023-04-23,Monitor,Electrónica,5,336.12,Ana,Sí,13,1,0,
2023-09-12,Teclado,Accesorios,3,34.66,María,No,10,0,0,
2025-03-05,Tablet,Electrónica,3,985.0,Pedro,No,13,0,0,
2024-01-15,Laptop,Electrónica,2,1002.76,Carlos,No,18,0,0,
2024-01-21,Disco SSD,Componentes,7,178.28,María,Sí,16,1,0,
2025-11-22,Laptop,Electrónica,7,1121.61,Carlos,Sí,18,1,0,
2023-02-13,Teclado,Accesorios,4,142.88,Ana,Sí,18,0,0,
2024-01-24,Disco SSD,Componentes,1,226.08,Carlos,No,10,0,0,
2025-11-24,Cargador,Accesorios,7,11.07,Pedro,Sí,9,0,0,
2024-01-05,Audífonos,Accesorios,1,246.92,Pedro,Sí,20,0,0,
2024-06-10,Mouse,Accesorios,1,52.77,Carlos,No,16,0,0,
2022-05-27,Laptop,Electrónica,2,1362.94,María,No,14,0,0,
2024-08-01,Audífonos,Accesorios,3,89.53,Jorge,Sí,17,0,0,
2024-12-17,Disco SSD,Componentes,6,95.65,Carlos,Sí,19,0,0,
2023-04-17,Disco SSD,Componentes,4,166.01,Ana,No,20,0,0,
2022-01-06,Monitor,Electrónica,1,380.6,Pedro,No,13,0,0,
2022-07-20,Tablet,Electrónica,2,622.88,María,Sí,17,0,0,
2022-03-18,Laptop,Electrónica,2,1521.45,Pedro,No,13,0,0,
2022-02-10,Laptop,Electrónica,4,1463.61,Carlos,No,19,0,0,
2023-01-02,Monitor,Electrónica,3,250.46,Pedro,No,19,0,0,
2022-08-28,Teclado,Accesorios,8,123.5,Luisa,No,14,1,0,
2023-05-21,Tablet,Electrónica,4,301.15,María,No,9,1,0,
2025-03-16,Mouse,Accesorios,5,34.62,Luisa,Sí,14,1,0,
2024-01-16,Disco SSD,Componentes,5,326.97,Ana,Sí,20,0,0,
