"tarjeta"|"monto"|"comercio"|"fecha"|"tipo"
67|2181.13|"Restaurantes"|2020-05-08|"transaccion"
97|1697.87|"Farmacias"|2020-01-25|"transaccion"
2|861.09|"Restaurantes"|2020-02-22|"transaccion"
29|660.17|"Gasolineras"|2020-06-07|"transaccion"
64|660.89|"Ropa"|2020-02-27|"transaccion"
68|1329.43|"Tiendas por Departamento"|2020-03-06|"transaccion"
43|1214.42|"Restaurantes"|2020-03-04|"transaccion"
65|1955.27|"Comercio General"|2020-03-23|"transaccion"
38|2103.22|"Supermercados"|2020-01-20|"transaccion"
99|1812.5|"Supermercados"|2020-06-30|"transaccion"
44|742.08|"Gasolineras"|2020-06-29|"transaccion"
85|1539.61|"Supermercados"|2020-06-14|"transaccion"
73|2529.32|"Supermercados"|2020-03-05|"transaccion"
52|1782.73|"Restaurantes"|2020-01-08|"transaccion"
21|2521.48|"Comercio General"|2020-05-01|"transaccion"
93|1099.58|"Comercio General"|2020-05-05|"transaccion"
82|1090.57|"Supermercados"|2020-05-10|"transaccion"
39|288.49|"Supermercados"|2020-01-28|"transaccion"
25|1649.85|"Restaurantes"|2020-01-05|"transaccion"
72|1850.5|"Restaurantes"|2020-02-12|"transaccion"
61|1388.6|"Restaurantes"|2020-02-13|"transaccion"
43|932.72|"Supermercados"|2020-04-03|"transaccion"
64|2285.78|"Supermercados"|2020-06-14|"transaccion"
14|2051.76|"Gasolineras"|2020-02-26|"transaccion"
32|2484.7|"Electronicos"|2020-01-22|"transaccion"
26|999.18|"Gasolineras"|2020-01-03|"transaccion"
80|1018.67|"Gasolineras"|2020-03-23|"transaccion"
16|1379.75|"Supermercados"|2020-01-07|"transaccion"
17|2217.41|"Gasolineras"|2020-02-27|"transaccion"
33|2591.97|"Supermercados"|2020-03-22|"transaccion"
19|2014.28|"Supermercados"|2020-02-08|"transaccion"
10|1648.41|"Comercio General"|2020-05-23|"transaccion"
94|2054.1|"Supermercados"|2020-02-12|"transaccion"
45|1780.54|"Tiendas por Departamento"|2020-01-26|"transaccion"
52|1539.11|"Restaurantes"|2020-04-08|"transaccion"
6|1516.61|"Tiendas por Departamento"|2020-05-21|"transaccion"
48|2304.62|"Supermercados"|2020-06-14|"transaccion"
47|1899.38|"Supermercados"|2020-01-22|"transaccion"
38|1412.28|"Abarroterias"|2020-03-13|"transaccion"
97|1905.52|"Supermercados"|2020-06-09|"transaccion"
28|1592.59|"Supermercados"|2020-01-30|"transaccion"
6|2517.02|"Tiendas por Departamento"|2020-02-29|"transaccion"
71|1180.17|"Restaurantes"|2020-03-29|"transaccion"
13|1467.96|"Restaurantes"|2020-05-25|"transaccion"
94|2363.96|"Gasolineras"|2020-03-25|"transaccion"
94|1381.27|"Supermercados"|2020-06-09|"transaccion"
59|1395.37|"Gasolineras"|2020-03-14|"transaccion"
64|1997.4|"Ropa"|2020-02-29|"transaccion"
72|1175.55|"Restaurantes"|2020-02-01|"transaccion"
74|1279.55|"Supermercados"|2020-06-21|"transaccion"
68|2030.82|"Farmacias"|2020-04-21|"transaccion"
77|1806.18|"Ropa"|2020-01-08|"transaccion"
8|1852.9|"Farmacias"|2020-06-04|"transaccion"
2|1069.43|"Tiendas por Departamento"|2020-06-26|"transaccion"
25|1958.15|"Restaurantes"|2020-03-27|"transaccion"
11|358.34|"Supermercados"|2020-01-06|"transaccion"
68|1826.11|"Farmacias"|2020-01-15|"transaccion"
95|2407.69|"Gasolineras"|2020-04-09|"transaccion"
62|1480.94|"Gasolineras"|2020-01-03|"transaccion"
52|1638.3|"Restaurantes"|2020-03-15|"transaccion"
95|1820.19|"Gasolineras"|2020-02-01|"transaccion"
45|2088.93|"Restaurantes"|2020-05-08|"transaccion"
71|1530.14|"Tiendas por Departamento"|2020-04-27|"transaccion"
53|1715.83|"Comercio General"|2020-05-24|"transaccion"
42|2011.47|"Farmacias"|2020-01-24|"transaccion"
56|2128.91|"Restaurantes"|2020-03-18|"transaccion"
20|1589.9|"Comercio General"|2020-03-30|"transaccion"
78|1657.51|"Comercio General"|2020-05-19|"transaccion"
59|1099.51|"Supermercados"|2020-05-21|"transaccion"
41|1029.96|"Tiendas por Departamento"|2020-05-21|"transaccion"
66|1089.43|"Gasolineras"|2020-03-09|"transaccion"
84|2246.3|"Supermercados"|2020-05-04|"transaccion"
23|1114.4|"Tiendas por Departamento"|2020-06-20|"transaccion"
19|607.26|"Gasolineras"|2020-05-17|"transaccion"
11|517.25|"Gasolineras"|2020-03-12|"transaccion"
23|1132.5|"Restaurantes"|2020-05-27|"transaccion"
97|1289.53|"Gasolineras"|2020-06-19|"transaccion"
18|1482.64|"Supermercados"|2020-04-21|"transaccion"
66|1524.4|"Farmacias"|2020-01-12|"transaccion"
52|699.2|"Farmacias"|2020-02-07|"transaccion"
97|2325.82|"Supermercados"|2020-02-15|"transaccion"
88|3340.68|"Farmacias"|2020-03-25|"transaccion"
64|2336.08|"Farmacias"|2020-06-20|"transaccion"
12|1714.47|"Supermercados"|2020-05-01|"transaccion"
54|526.48|"Restaurantes"|2020-05-16|"transaccion"
49|1650.54|"Supermercados"|2020-04-25|"transaccion"
21|1011.23|"Supermercados"|2020-03-16|"transaccion"
4|903.17|"Restaurantes"|2020-04-12|"transaccion"
67|1254.99|"Abarroterias"|2020-02-19|"transaccion"
91|1505.68|"Supermercados"|2020-04-26|"transaccion"
38|2222.56|"Tiendas por Departamento"|2020-01-20|"transaccion"
24|892.52|"Comercio General"|2020-05-16|"transaccion"
25|1173.56|"Farmacias"|2020-02-02|"transaccion"
70|1392.9|"Gasolineras"|2020-06-08|"transaccion"
55|760|"Restaurantes"|2020-01-26|"transaccion"
75|1881.89|"Restaurantes"|2020-02-29|"transaccion"
78|1701.79|"Restaurantes"|2020-01-05|"transaccion"
53|1600.75|"Gasolineras"|2020-03-06|"transaccion"
63|1292.66|"Restaurantes"|2020-06-03|"transaccion"
10|1176.74|"Supermercados"|2020-03-05|"transaccion"
8|1485.39|"Comercio General"|2020-01-27|"transaccion"
50|1520.18|"Supermercados"|2020-02-05|"transaccion"
87|1774.16|"Gasolineras"|2020-05-04|"transaccion"
81|1553.19|"Restaurantes"|2020-01-08|"transaccion"
33|2283.29|"Restaurantes"|2020-04-12|"transaccion"
13|1602.64|"Farmacias"|2020-01-23|"transaccion"
71|416.17|"Abarroterias"|2020-02-05|"transaccion"
96|2480.04|"Supermercados"|2020-02-08|"transaccion"
54|1626.19|"Supermercados"|2020-02-06|"transaccion"
64|1573.06|"Tiendas por Departamento"|2020-01-19|"transaccion"
12|2181.84|"Ropa"|2020-03-27|"transaccion"
77|1204.18|"Abarroterias"|2020-06-05|"transaccion"
72|1115.71|"Supermercados"|2020-01-26|"transaccion"
81|1691.87|"Supermercados"|2020-03-05|"transaccion"
79|1229.97|"Abarroterias"|2020-05-03|"transaccion"
91|516.77|"Comercio General"|2020-05-23|"transaccion"
68|1110.29|"Gasolineras"|2020-06-18|"transaccion"
88|784.49|"Comercio General"|2020-05-12|"transaccion"
34|1291.43|"Supermercados"|2020-06-02|"transaccion"
21|1094.78|"Restaurantes"|2020-04-20|"transaccion"
63|810.17|"Supermercados"|2020-03-01|"transaccion"
28|1589.84|"Restaurantes"|2020-06-10|"transaccion"
83|1757.33|"Tiendas por Departamento"|2020-01-26|"transaccion"
53|1959.87|"Ropa"|2020-05-09|"transaccion"
49|1566.48|"Abarroterias"|2020-04-15|"transaccion"
67|1754.84|"Supermercados"|2020-03-05|"transaccion"
78|1632.1|"Supermercados"|2020-02-01|"transaccion"
17|1011.42|"Gasolineras"|2020-04-21|"transaccion"
53|1794|"Supermercados"|2020-05-31|"transaccion"
29|1795.22|"Supermercados"|2020-06-22|"transaccion"
60|1770.82|"Gasolineras"|2020-05-22|"transaccion"
43|1780.32|"Supermercados"|2020-03-10|"transaccion"
3|1432.54|"Restaurantes"|2020-04-04|"transaccion"
29|1286.53|"Supermercados"|2020-04-25|"transaccion"
42|1159.07|"Gasolineras"|2020-04-20|"transaccion"
42|1843.42|"Comercio General"|2020-02-24|"transaccion"
25|1853.39|"Farmacias"|2020-03-07|"transaccion"
27|1563.64|"Tiendas por Departamento"|2020-05-09|"transaccion"
85|738.98|"Abarroterias"|2020-02-02|"transaccion"
29|1264.65|"Restaurantes"|2020-05-03|"transaccion"
60|2178.16|"Gasolineras"|2020-04-16|"transaccion"
57|1266.94|"Comercio General"|2020-01-24|"transaccion"
61|1061.27|"Supermercados"|2020-05-08|"transaccion"
76|815.18|"Ropa"|2020-02-02|"transaccion"
47|1007.13|"Farmacias"|2020-05-23|"transaccion"
86|1968.77|"Supermercados"|2020-03-24|"transaccion"
6|1474.44|"Restaurantes"|2020-02-20|"transaccion"
89|300.91|"Gasolineras"|2020-04-12|"transaccion"
21|990.59|"Restaurantes"|2020-03-17|"transaccion"
18|2632.56|"Gasolineras"|2020-05-16|"transaccion"
10|1136.53|"Restaurantes"|2020-01-16|"transaccion"
37|1195.47|"Abarroterias"|2020-05-01|"transaccion"
81|2590.9|"Tiendas por Departamento"|2020-03-16|"transaccion"
57|2056.24|"Restaurantes"|2020-01-13|"transaccion"
17|1320.51|"Restaurantes"|2020-04-30|"transaccion"
3|934.01|"Comercio General"|2020-04-16|"transaccion"
74|2377.61|"Restaurantes"|2020-04-17|"transaccion"
69|1281.15|"Farmacias"|2020-03-24|"transaccion"
94|1461.21|"Supermercados"|2020-01-06|"transaccion"
100|927.69|"Supermercados"|2020-05-19|"transaccion"
45|2053.55|"Gasolineras"|2020-01-31|"transaccion"
87|1325.88|"Comercio General"|2020-06-28|"transaccion"
72|1635.57|"Gasolineras"|2020-03-10|"transaccion"
27|662.41|"Supermercados"|2020-04-04|"transaccion"
90|1696.31|"Farmacias"|2020-02-08|"transaccion"
6|2051.59|"Gasolineras"|2020-02-24|"transaccion"
79|1782.55|"Gasolineras"|2020-06-20|"transaccion"
9|1115.73|"Comercio General"|2020-03-08|"transaccion"
37|1237.81|"Ropa"|2020-06-25|"transaccion"
67|1124.45|"Supermercados"|2020-04-03|"transaccion"
85|1961.75|"Restaurantes"|2020-01-08|"transaccion"
67|1705.19|"Ropa"|2020-04-19|"transaccion"
15|702.03|"Supermercados"|2020-03-21|"transaccion"
11|2088.87|"Gasolineras"|2020-02-01|"transaccion"
66|1624.94|"Restaurantes"|2020-01-05|"transaccion"
51|750.29|"Supermercados"|2020-06-26|"transaccion"
24|1704.56|"Supermercados"|2020-01-22|"transaccion"
56|2204.66|"Ropa"|2020-04-27|"transaccion"
92|2037.29|"Abarroterias"|2020-02-18|"transaccion"
52|1361.43|"Comercio General"|2020-01-18|"transaccion"
25|1156.84|"Restaurantes"|2020-03-30|"transaccion"
39|1793.68|"Supermercados"|2020-03-20|"transaccion"
6|1138.71|"Tiendas por Departamento"|2020-01-08|"transaccion"
73|1824.7|"Restaurantes"|2020-02-13|"transaccion"
80|1751.11|"Supermercados"|2020-03-31|"transaccion"
45|0|"Restaurantes"|2020-02-23|"reconciliacion"
55|1142.81|"Restaurantes"|2020-03-22|"transaccion"
24|985.48|"Tiendas por Departamento"|2020-03-22|"transaccion"
81|2197.14|"Tiendas por Departamento"|2020-02-21|"transaccion"
50|794.38|"Farmacias"|2020-01-26|"transaccion"
85|1656.75|"Farmacias"|2020-04-19|"transaccion"
38|1104.47|"Abarroterias"|2020-05-12|"transaccion"
35|1841.76|"Supermercados"|2020-06-27|"transaccion"
42|1322.01|"Supermercados"|2020-03-22|"transaccion"
42|453.43|"Gasolineras"|2020-04-11|"transaccion"
48|1402.75|"Supermercados"|2020-04-16|"transaccion"
39|840.22|"Electronicos"|2020-01-28|"transaccion"
87|919.89|"Gasolineras"|2020-01-28|"transaccion"
94|1209.87|"Gasolineras"|2020-02-05|"transaccion"
74|1318.63|"Supermercados"|2020-03-23|"transaccion"
52|1972.03|"Restaurantes"|2020-05-26|"transaccion"
50|1316.14|"Restaurantes"|2020-02-24|"transaccion"
100|2569.04|"Ropa"|2020-03-14|"transaccion"
83|1982.85|"Supermercados"|2020-04-30|"transaccion"
3|1303.89|"Abarroterias"|2020-05-11|"transaccion"
68|382.55|"Supermercados"|2020-03-17|"transaccion"
21|1566.67|"Restaurantes"|2020-02-10|"transaccion"
26|1142.56|"Restaurantes"|2020-03-31|"transaccion"
26|1177.04|"Comercio General"|2020-04-03|"transaccion"
96|543.55|"Gasolineras"|2020-01-27|"transaccion"
99|1597.6|"Supermercados"|2020-04-26|"transaccion"
58|1147.86|"Comercio General"|2020-02-02|"transaccion"
17|1102.98|"Supermercados"|2020-01-25|"transaccion"
77|1075.11|"Supermercados"|2020-01-07|"transaccion"
56|1102.67|"Supermercados"|2020-01-01|"transaccion"
31|996.62|"Comercio General"|2020-05-22|"transaccion"
7|1057.99|"Restaurantes"|2020-02-20|"transaccion"
64|1022.49|"Restaurantes"|2020-05-29|"transaccion"
22|1052.62|"Restaurantes"|2020-05-26|"transaccion"
88|1003.38|"Abarroterias"|2020-06-29|"transaccion"
3|554.36|"Tiendas por Departamento"|2020-04-15|"transaccion"
3|1742.92|"Restaurantes"|2020-02-02|"transaccion"
87|1652.87|"Ropa"|2020-05-04|"transaccion"
34|1149.25|"Supermercados"|2020-06-11|"transaccion"
64|1063.83|"Restaurantes"|2020-01-24|"transaccion"
91|736.48|"Farmacias"|2020-06-19|"transaccion"
35|1562.58|"Restaurantes"|2020-05-29|"transaccion"
8|2785.81|"Tiendas por Departamento"|2020-06-30|"transaccion"
71|1647.7|"Tiendas por Departamento"|2020-04-23|"transaccion"
77|3153.07|"Supermercados"|2020-06-20|"transaccion"
50|2359.56|"Restaurantes"|2020-02-27|"transaccion"
85|1423.91|"Supermercados"|2020-03-27|"transaccion"
90|2487.11|"Supermercados"|2020-03-17|"transaccion"
83|1090.17|"Comercio General"|2020-06-24|"transaccion"
57|1772.98|"Ropa"|2020-04-19|"transaccion"
34|2225.44|"Gasolineras"|2020-05-25|"transaccion"
48|1275.17|"Restaurantes"|2020-06-02|"transaccion"
70|2105.52|"Supermercados"|2020-06-04|"transaccion"
25|1075.5|"Gasolineras"|2020-06-09|"transaccion"
25|1084.9|"Comercio General"|2020-04-03|"transaccion"
28|1630.01|"Comercio General"|2020-06-30|"transaccion"
40|335.86|"Restaurantes"|2020-03-15|"transaccion"
67|1247.41|"Abarroterias"|2020-06-29|"transaccion"
41|1940.92|"Restaurantes"|2020-02-15|"transaccion"
39|1715.19|"Restaurantes"|2020-05-11|"transaccion"
87|1733.31|"Tiendas por Departamento"|2020-05-30|"transaccion"
83|2260.64|"Supermercados"|2020-02-17|"transaccion"
11|1058.81|"Supermercados"|2020-02-26|"transaccion"
88|2859.34|"Supermercados"|2020-03-11|"transaccion"
27|817.18|"Supermercados"|2020-01-22|"transaccion"
59|1725.17|"Supermercados"|2020-05-08|"transaccion"
9|853|"Farmacias"|2020-06-12|"transaccion"
79|1682.41|"Electronicos"|2020-06-10|"transaccion"
18|313.37|"Restaurantes"|2020-05-03|"transaccion"
83|46.52|"Supermercados"|2020-02-07|"transaccion"
58|1246.25|"Gasolineras"|2020-01-25|"transaccion"
81|482.23|"Gasolineras"|2020-04-06|"transaccion"
33|988.77|"Restaurantes"|2020-04-20|"transaccion"
12|2517.95|"Abarroterias"|2020-06-21|"transaccion"
32|1565.65|"Ropa"|2020-03-13|"transaccion"
100|1100.46|"Restaurantes"|2020-03-09|"transaccion"
80|623.37|"Ropa"|2020-03-06|"transaccion"
31|1020.83|"Ropa"|2020-03-21|"transaccion"
76|1107.84|"Supermercados"|2020-03-14|"transaccion"
99|905.18|"Supermercados"|2020-05-14|"transaccion"
64|1623.65|"Supermercados"|2020-03-23|"transaccion"
15|1799.91|"Supermercados"|2020-02-12|"transaccion"
24|2333.92|"Supermercados"|2020-01-09|"transaccion"
84|1554.67|"Supermercados"|2020-01-31|"transaccion"
13|763.01|"Gasolineras"|2020-04-06|"transaccion"
61|1435.86|"Electronicos"|2020-03-18|"transaccion"
10|753.92|"Restaurantes"|2020-06-04|"transaccion"
7|2195.67|"Restaurantes"|2020-04-13|"transaccion"
49|1984.8|"Supermercados"|2020-05-31|"transaccion"
68|852.27|"Supermercados"|2020-04-24|"transaccion"
70|806.77|"Farmacias"|2020-05-02|"transaccion"
81|1175.12|"Supermercados"|2020-06-11|"transaccion"
41|1892.34|"Gasolineras"|2020-03-11|"transaccion"
70|1060.64|"Supermercados"|2020-03-23|"transaccion"
24|1009.6|"Restaurantes"|2020-01-26|"transaccion"
61|1157.82|"Restaurantes"|2020-02-06|"transaccion"
71|1308.68|"Restaurantes"|2020-04-20|"transaccion"
43|1531.72|"Supermercados"|2020-03-30|"transaccion"
60|676.22|"Tiendas por Departamento"|2020-06-02|"transaccion"
51|1004.29|"Gasolineras"|2020-05-03|"transaccion"
29|870.83|"Restaurantes"|2020-04-12|"transaccion"
43|832.7|"Gasolineras"|2020-05-29|"transaccion"
70|3153.99|"Farmacias"|2020-05-28|"transaccion"
13|1346.19|"Farmacias"|2020-02-22|"transaccion"
7|1407.24|"Comercio General"|2020-03-30|"transaccion"
17|1242.87|"Restaurantes"|2020-01-09|"transaccion"
87|1175.14|"Supermercados"|2020-04-16|"transaccion"
3|1602.11|"Comercio General"|2020-01-02|"transaccion"
77|1545.58|"Supermercados"|2020-04-16|"transaccion"
51|1717.54|"Supermercados"|2020-04-08|"transaccion"
85|1940.12|"Comercio General"|2020-01-04|"transaccion"
74|417.14|"Gasolineras"|2020-02-11|"transaccion"
75|3083.57|"Tiendas por Departamento"|2020-05-03|"transaccion"
93|657.14|"Restaurantes"|2020-02-25|"transaccion"
64|1144.83|"Supermercados"|2020-06-13|"transaccion"
78|1867.27|"Gasolineras"|2020-03-21|"transaccion"
45|2250.16|"Supermercados"|2020-04-15|"transaccion"
41|2012.77|"Restaurantes"|2020-05-04|"transaccion"
41|2544.32|"Electronicos"|2020-04-09|"transaccion"
28|2751.68|"Farmacias"|2020-02-14|"transaccion"
35|3393.9|"Supermercados"|2020-06-11|"transaccion"
63|1457.72|"Restaurantes"|2020-06-12|"transaccion"
85|1483.1|"Restaurantes"|2020-02-24|"transaccion"
NA|2751.17|"Tiendas por Departamento"|2020-04-06|"transaccion"
NA|1408.74|"Restaurantes"|2020-05-23|"transaccion"
NA|2543.92|"Supermercados"|2020-05-07|"transaccion"
NA|941.19|"Gasolineras"|2020-02-02|"transaccion"
NA|1224.55|"Supermercados"|2020-02-23|"transaccion"
NA|0|"Gasolineras"|2020-05-28|"reconciliacion"
NA|1401.2|"Comercio General"|2020-03-07|"transaccion"
NA|1544.2|"Supermercados"|2020-01-02|"transaccion"
NA|1860.85|"Abarroterias"|2020-06-29|"transaccion"
NA|1303.99|"Supermercados"|2020-02-05|"transaccion"
NA|1847.01|"Ropa"|2020-05-01|"transaccion"
NA|1159.21|"Ropa"|2020-01-06|"transaccion"
NA|1377.5|"Supermercados"|2020-06-08|"transaccion"
NA|1884.73|"Abarroterias"|2020-04-27|"transaccion"
NA|2122.46|"Supermercados"|2020-03-19|"transaccion"
NA|1722.81|"Abarroterias"|2020-01-13|"transaccion"
NA|1075.54|"Farmacias"|2020-01-06|"transaccion"
NA|1981.81|"Abarroterias"|2020-04-22|"transaccion"
NA|1586.82|"Farmacias"|2020-06-16|"transaccion"
NA|702.12|"Comercio General"|2020-06-27|"transaccion"
NA|1552.83|"Supermercados"|2020-02-07|"transaccion"
NA|1950.93|"Electronicos"|2020-04-08|"transaccion"
NA|1444.86|"Gasolineras"|2020-03-27|"transaccion"
NA|940.18|"Gasolineras"|2020-02-22|"transaccion"
NA|2310.45|"Supermercados"|2020-04-10|"transaccion"
NA|1905.87|"Farmacias"|2020-02-18|"transaccion"
NA|1726.77|"Ropa"|2020-02-27|"transaccion"
NA|1287.68|"Gasolineras"|2020-05-20|"transaccion"
NA|3087.49|"Supermercados"|2020-05-17|"transaccion"
NA|2017.45|"Supermercados"|2020-03-03|"transaccion"
NA|1624.38|"Comercio General"|2020-02-26|"transaccion"
NA|2250.52|"Gasolineras"|2020-05-07|"transaccion"
NA|1510.31|"Tiendas por Departamento"|2020-03-14|"transaccion"
NA|1064.39|"Restaurantes"|2020-06-24|"transaccion"
NA|1175.84|"Restaurantes"|2020-05-02|"transaccion"
NA|1197.9|"Restaurantes"|2020-05-04|"transaccion"
NA|1667.84|"Gasolineras"|2020-04-14|"transaccion"
NA|2318.63|"Tiendas por Departamento"|2020-02-11|"transaccion"
NA|1503.45|"Comercio General"|2020-03-14|"transaccion"
NA|2031.86|"Ropa"|2020-06-14|"transaccion"
NA|671.66|"Restaurantes"|2020-04-01|"transaccion"
NA|1408.93|"Restaurantes"|2020-02-16|"transaccion"
NA|1165.38|"Comercio General"|2020-04-25|"transaccion"
NA|1507.97|"Supermercados"|2020-05-18|"transaccion"
NA|2766.3|"Restaurantes"|2020-03-15|"transaccion"
NA|2647.98|"Comercio General"|2020-03-14|"transaccion"
NA|2558.14|"Electronicos"|2020-04-04|"transaccion"
NA|1517.66|"Gasolineras"|2020-03-22|"transaccion"
NA|1804.01|"Ropa"|2020-04-14|"transaccion"
NA|2032.36|"Supermercados"|2020-03-23|"transaccion"
NA|1610.66|"Electronicos"|2020-02-18|"transaccion"
NA|9.12|"Restaurantes"|2020-01-24|"transaccion"
NA|734.44|"Restaurantes"|2020-05-07|"transaccion"
NA|2375.23|"Comercio General"|2020-03-21|"transaccion"
NA|2575.03|"Gasolineras"|2020-03-08|"transaccion"
NA|1451.86|"Restaurantes"|2020-04-18|"transaccion"
NA|2103.05|"Restaurantes"|2020-02-04|"transaccion"
NA|1836.06|"Gasolineras"|2020-05-20|"transaccion"
NA|720.81|"Gasolineras"|2020-04-12|"transaccion"
NA|2088.49|"Supermercados"|2020-06-22|"transaccion"
NA|2052.08|"Supermercados"|2020-05-13|"transaccion"
NA|1859.15|"Restaurantes"|2020-05-07|"transaccion"
NA|1834.56|"Restaurantes"|2020-06-19|"transaccion"
NA|875.05|"Abarroterias"|2020-02-10|"transaccion"
NA|1515.96|"Gasolineras"|2020-03-11|"transaccion"
NA|1429.22|"Supermercados"|2020-02-02|"transaccion"
NA|1445.87|"Ropa"|2020-01-25|"transaccion"
NA|1133.57|"Supermercados"|2020-06-01|"transaccion"
NA|1092.59|"Supermercados"|2020-05-21|"transaccion"
NA|2236.28|"Abarroterias"|2020-06-09|"transaccion"
NA|1942.13|"Supermercados"|2020-06-26|"transaccion"
NA|1743.61|"Gasolineras"|2020-03-07|"transaccion"
NA|2412.15|"Restaurantes"|2020-06-25|"transaccion"
NA|1036.79|"Supermercados"|2020-04-25|"transaccion"
NA|1540.29|"Gasolineras"|2020-01-28|"transaccion"
NA|1240.73|"Restaurantes"|2020-04-24|"transaccion"
NA|2024.81|"Tiendas por Departamento"|2020-04-07|"transaccion"
NA|2282.56|"Gasolineras"|2020-03-21|"transaccion"
NA|2096.89|"Farmacias"|2020-01-05|"transaccion"
NA|2408.05|"Supermercados"|2020-04-06|"transaccion"
NA|676.86|"Gasolineras"|2020-05-12|"transaccion"
NA|1520.86|"Abarroterias"|2020-03-06|"transaccion"
NA|1850.86|"Tiendas por Departamento"|2020-04-12|"transaccion"
NA|2003.02|"Gasolineras"|2020-01-13|"transaccion"
NA|1828.89|"Abarroterias"|2020-03-12|"transaccion"
NA|2061.45|"Restaurantes"|2020-02-26|"transaccion"
NA|1128.71|"Restaurantes"|2020-05-21|"transaccion"
NA|1633.04|"Abarroterias"|2020-04-24|"transaccion"
NA|2054.14|"Comercio General"|2020-05-02|"transaccion"
NA|386.51|"Comercio General"|2020-03-14|"transaccion"
NA|2170.97|"Supermercados"|2020-02-23|"transaccion"
NA|676.18|"Restaurantes"|2020-05-01|"transaccion"
NA|1273.52|"Supermercados"|2020-01-07|"transaccion"
NA|460.04|"Tiendas por Departamento"|2020-06-09|"transaccion"
NA|993.52|"Farmacias"|2020-04-18|"transaccion"
NA|1156.26|"Restaurantes"|2020-03-18|"transaccion"
NA|678.06|"Farmacias"|2020-01-09|"transaccion"
